Date,HS_I,5,66,1,16,3,11
2004/9/17,13224.92969,70.079636,8.107453,28.137398,48.436447,2.448969,51.781303
2004/9/20,13221.33008,69.797073,8.04017,27.934278,47.961582,2.448969,52.029041
2004/9/21,13304.48047,69.797073,8.073813,28.035875,48.436447,2.474571,52.276768
2004/9/22,13272.23047,69.514488,8.073813,28.137398,48.278164,2.500166,52.029041
2004/9/23,13280.42969,69.797073,8.006531,27.832682,47.961582,2.500166,52.524563
2004/9/24,13066.83984,69.797073,7.871969,27.020065,46.220402,2.448969,51.285778
2004/9/27,13021.90039,69.797073,7.838326,26.816887,46.220402,2.466039,51.038021
2004/9/28,12950.79981,69.514488,7.804685,26.613703,45.903828,2.466039,50.790264
2004/9/29,null,69.514488,7.804685,26.613703,45.903828,2.466039,50.790264
2004/9/30,13120.03027,70.079636,7.905611,27.223196,46.536968,2.500166,51.285778
2004/10/1,null,70.079636,7.905611,27.223196,46.536968,2.500166,51.285778
2004/10/4,13359.25,70.927376,8.006531,27.832682,47.011848,2.542834,52.276768
2004/10/5,13331.09961,70.644798,7.939251,28.050406,47.328434,2.600019,51.781303
2004/10/6,13271.57031,70.927376,7.972893,27.845634,47.170139,2.591267,51.533524
2004/10/7,13321.73047,70.927376,7.939251,27.743254,47.170139,2.608773,52.029041
2004/10/8,13241.45996,70.927376,7.838326,27.436146,47.011848,2.617526,51.781303
2004/10/11,13305.12988,71.20993,7.804685,27.436146,47.328434,2.617526,51.781303
2004/10/12,13251.58984,70.927376,7.838326,27.538527,47.644997,2.608773,51.533524
2004/10/13,13171.58008,70.927376,7.838326,27.129047,47.328434,2.608773,51.533524
2004/10/14,13035.37988,70.362221,7.771046,26.821888,46.536968,2.573753,51.285778
2004/10/15,13059.42969,70.362221,7.804685,27.026674,46.536968,2.582507,51.285778
2004/10/18,13034.74023,70.644798,7.804685,26.51479,45.903828,2.582507,51.038021
2004/10/19,13154.54981,71.20993,7.939251,26.821888,46.536968,2.626279,51.533524
2004/10/20,12999.12988,70.927376,7.804685,26.412416,45.745537,2.617526,51.285778
2004/10/21,13015.2002,70.927376,7.838326,26.207697,45.270668,2.608773,51.533524
2004/10/22,null,70.927376,7.838326,26.207697,45.270668,2.608773,51.533524
2004/10/25,12818.09961,70.362221,7.569201,25.798153,44.479225,2.556246,51.038021
2004/10/26,12852.34961,70.362221,7.636483,25.593443,44.637516,2.582507,50.790264
2004/10/27,12838.70996,70.362221,7.602843,25.798153,44.795803,2.573753,50.790264
2004/10/28,13113.15039,71.20993,7.804685,26.617178,46.220402,2.626279,51.533524
2004/10/29,13054.66016,71.20993,7.838326,26.412416,45.587238,2.626279,51.533524
2004/11/1,13094.25,71.492554,7.804685,26.412416,45.903828,2.635032,51.533524
2004/11/2,13308.74023,72.340263,7.905611,27.129047,46.695282,2.696312,52.029041
2004/11/3,13397.66992,72.622879,8.006531,27.333761,46.536968,2.792611,52.524563
2004/11/4,13369.08984,73.188004,7.939251,27.231424,46.378681,2.757597,52.524563
2004/11/5,13494.9502,73.753166,8.04017,27.538527,47.170139,2.757597,53.020061
2004/11/8,13561.49023,74.600906,8.073813,27.436146,47.644997,2.766351,53.267826
2004/11/9,13516.66992,74.318314,8.073813,27.231424,47.803295,2.775104,53.020061
2004/11/10,13672.37012,74.883453,8.073813,27.743254,48.278164,2.871402,53.515575
2004/11/11,13624.50977,74.883453,8.006531,27.640924,47.961582,2.783857,53.020061
2004/11/12,13784.45996,76.013809,8.04017,28.050406,48.911327,2.748838,53.267826
2004/11/15,13932.21973,77.144127,8.04017,28.35751,49.386181,2.748838,53.515575
2004/11/16,13746.08008,75.731201,8.073813,27.948017,48.753033,2.740084,53.267826
2004/11/17,13824.98047,76.013809,8.107453,28.152796,49.386181,2.766351,53.020061
2004/11/18,13799.82031,75.166092,8.174733,28.35751,49.544476,2.775104,53.020061
2004/11/19,13787.67969,74.883453,8.141095,28.35751,49.386181,2.792611,53.267826
2004/11/22,13800.59961,74.883453,8.141095,28.664663,49.069611,2.810117,53.267826
2004/11/23,14023.29004,75.731201,8.242018,29.790731,49.861057,2.85389,54.011108
2004/11/24,13997.01953,75.239075,8.275658,29.995501,49.702774,2.818877,54.011108
2004/11/25,13926.61035,74.107635,8.342939,29.89311,49.22789,2.827631,53.763351
2004/11/26,13895.03027,74.390503,8.309302,29.89311,49.702774,2.801364,54.011108
2004/11/29,14066.91016,74.956192,8.410222,30.60976,50.019341,2.836383,54.011108
2004/11/30,14060.04981,74.956192,8.376581,30.60976,49.57016,2.810117,53.515575
2004/12/1,14162.79981,75.521896,8.376581,30.81447,50.853531,2.818877,54.011108
2004/12/2,14261.79004,76.087608,8.410222,30.916851,50.853531,2.827631,54.506596
2004/12/3,14211.83984,75.239075,8.376581,30.302595,50.532677,2.836383,54.011108
2004/12/6,14256.86035,75.804764,8.376581,30.712141,50.211845,2.871402,54.258869
2004/12/7,14235.78027,75.804764,8.376581,30.916851,50.211845,2.862643,54.258869
2004/12/8,14022.32031,74.956192,8.275658,29.995501,49.088902,2.85389,53.515575
2004/12/9,14008.82031,74.956192,8.174733,30.097887,48.768055,2.836383,53.763351
2004/12/10,13901.80957,74.390503,8.141095,29.790731,48.447201,2.818877,53.763351
2004/12/13,13886.16016,73.541939,8.275658,29.688404,48.768055,2.792611,53.763351
2004/12/14,14043.51953,74.390503,8.342939,30.302595,49.409737,2.792611,54.011108
2004/12/15,14078.54004,74.390503,8.342939,30.302595,49.249306,2.810117,53.810883
2004/12/16,14024.62988,74.107635,8.342939,30.200272,48.928486,2.783857,53.810883
2004/12/17,13992.44043,73.824776,8.342939,30.097887,49.088902,2.827631,53.810883
2004/12/20,14214.04004,74.673363,8.410222,30.60976,49.730572,2.845137,54.061146
2004/12/21,14180.79004,74.673363,8.376581,30.712141,49.409737,2.862643,54.311459
2004/12/22,14151.08008,74.390503,8.410222,30.712141,49.088902,2.862643,54.311459
2004/12/23,14235.29981,74.956192,8.342939,31.428726,49.730572,2.85389,54.561733
2004/12/24,14194.90039,74.390503,8.342939,31.121622,49.57016,2.827631,54.311459
2004/12/27,null,74.390503,8.342939,31.121622,49.57016,2.827631,54.311459
2004/12/28,14196.9502,74.673363,8.376581,31.326334,49.890995,2.85389,54.061146
2004/12/29,14266.37988,74.956192,8.376581,31.531103,49.730572,2.85389,54.311459
2004/12/30,14163.54981,74.956192,8.342939,31.531103,49.409737,2.818877,54.061146
2004/12/31,14230.13965,75.239075,8.376581,31.838207,49.890995,2.818877,54.061146
2005/1/3,14237.41992,74.956192,8.410222,31.735884,49.890995,2.827631,54.311459
2005/1/4,14045.90039,74.390503,8.275658,31.531103,48.928486,2.757597,53.560574
2005/1/5,13764.36035,73.824776,8.141095,30.404985,47.324268,2.687559,52.809731
2005/1/6,13712.04004,73.824776,8.141095,30.302595,47.324268,2.722578,52.559448
2005/1/7,13574.86035,73.259079,8.006531,29.688404,46.040901,2.705071,52.309189
2005/1/10,13531.38965,72.41053,7.972893,29.688404,45.880478,2.748838,52.559448
2005/1/11,13509.25,72.693359,7.905611,29.381237,46.040901,2.740084,52.559448
2005/1/12,13565.30957,72.693359,8.006531,29.483631,46.36174,2.792611,52.559448
2005/1/13,13573.28027,72.693359,8.04017,29.89311,46.040901,2.757597,52.559448
2005/1/14,13494.78027,72.127663,8.04017,29.688404,45.238792,2.740084,52.559448
2005/1/17,13621.65039,72.693359,8.107453,29.89311,46.201313,2.775104,52.809731
2005/1/18,13604.21973,72.127663,8.04017,29.688404,46.040901,2.766351,52.809731
2005/1/19,13678.62988,72.976234,8.141095,29.790731,46.201313,2.766351,52.559448
2005/1/20,13543.58984,72.127663,7.972893,29.688404,45.238792,2.722578,52.058891
2005/1/21,13481.01953,72.127663,7.939251,29.278851,45.078358,2.722578,51.80862
2005/1/24,13386.99023,71.84481,7.972893,28.562269,44.597103,2.713824,51.80862
2005/1/25,13584.05957,72.693359,8.141095,29.278851,46.040901,2.731332,52.058891
2005/1/26,13623.67969,72.693359,8.174733,29.176525,46.36174,2.757597,52.559448
2005/1/27,13628.91016,72.976234,8.04017,29.278851,46.201313,2.757597,52.559448
2005/1/28,13650.05957,72.976234,8.141095,29.278851,46.201313,2.792611,52.559448
2005/1/31,13721.69043,72.976234,8.242018,29.278851,46.522137,2.836383,52.809731
2005/2/1,13578.25977,72.693359,7.939251,29.074142,45.880478,2.783857,52.559448
2005/2/2,13555.79981,72.976234,8.073813,28.869371,45.720051,2.775104,52.559448
2005/2/3,13515.33008,72.41053,8.107453,28.869371,45.720051,2.748838,52.309189
2005/2/4,13585.16992,72.976234,8.174733,28.869371,45.559616,2.757597,52.309189
2005/2/7,13795,73.824776,8.275658,29.381237,46.040901,2.801364,52.809731
2005/2/8,13845.62988,74.107635,8.309302,29.58602,46.380981,2.818877,53.060013
2005/2/14,14017.23047,74.956192,8.410222,30.200272,46.682587,2.827631,53.560574
2005/2/15,13995.83008,74.956192,8.376581,30.097887,46.522137,2.845137,53.310329
2005/2/16,14015.49023,75.239075,8.376581,30.097887,46.682587,2.85389,53.310329
2005/2/17,13967.82031,75.239075,8.342939,29.995501,46.36174,2.818877,53.060013
2005/2/18,14087.87012,75.521896,8.376581,30.60976,47.003422,2.88891,53.310329
2005/2/21,14111.65039,75.239075,8.410222,30.60976,47.003422,2.880156,53.310329
2005/2/22,14090.51953,75.239075,8.376581,30.404985,46.682587,2.880156,53.060013
2005/2/23,13957.94043,74.673363,8.275658,30.097887,46.36174,2.85389,53.310329
2005/2/24,14060.91016,75.239075,8.309302,30.302595,46.201313,2.880156,53.310329
2005/2/25,14157.08984,75.239075,8.410222,30.404985,46.682587,2.897663,53.560574
2005/2/28,14195.34961,75.521896,8.342939,30.507368,46.682587,2.897663,53.560574
2005/3/1,14061.15039,73.824776,8.309302,30.200272,46.682587,2.85389,53.310329
2005/3/2,13850.78027,72.693359,8.275658,29.381237,45.880478,2.836383,53.310329
2005/3/3,13892.37012,72.976234,8.342939,29.278851,45.720051,2.810117,53.310329
2005/3/4,13730.78027,72.41053,8.275658,28.97175,45.399208,2.801364,52.809731
2005/3/7,13771.9502,72.693359,8.342939,28.664663,45.399208,2.810117,52.809731
2005/3/8,13881.70996,72.976234,8.376581,28.869371,46.36174,2.818877,53.060013
2005/3/9,13941.46973,72.693359,8.443863,29.176525,46.522137,2.818877,53.310329
2005/3/10,13856.01953,72.41053,8.376581,28.97175,46.040901,2.792611,53.310329
2005/3/11,13890.92969,72.693359,8.410222,29.074142,46.842995,2.801364,53.560574
2005/3/14,13906.84961,72.41053,8.376581,28.97175,46.682587,2.792611,53.509624
2005/3/15,13816.75,72.41053,8.342939,28.664663,46.522137,2.775104,53.509624
2005/3/16,13832.51953,72.182915,8.443863,29.074142,47.137695,2.801364,53.509624
2005/3/17,13817.99023,72.470467,8.443863,29.381237,47.299683,2.757597,53.254833
2005/3/18,13828.37012,72.182915,8.410222,29.278851,47.299683,2.757597,53.254833
2005/3/21,13834.34961,72.182915,8.465279,29.278851,47.299683,2.775104,53.254833
2005/3/22,13776.46973,72.182915,8.465279,28.97175,46.975712,2.757597,53.509624
2005/3/23,13603.61035,71.320183,8.327635,28.664663,46.489769,2.740084,53.000015
2005/3/24,13597.09961,71.320183,8.293222,28.35751,46.327785,2.748838,53.000015
2005/3/29,13411.87988,70.457428,8.258811,27.845634,45.841824,2.687559,52.490398
2005/3/30,13425.75,70.74501,8.121162,28.152796,45.841824,2.670052,52.490398
2005/3/31,13516.87988,71.320183,8.224399,28.25518,45.841824,2.687559,52.490398
2005/4/1,13491.34961,71.032578,8.189986,28.459894,45.679829,2.696312,52.745213
2005/4/4,13513.41016,70.74501,8.293222,28.664663,45.841824,2.713824,52.745213
2005/4/6,13562.25977,70.457428,8.327635,28.767046,45.841824,2.687559,52.745213
2005/4/7,13602.34961,70.74501,8.293222,28.869371,45.841824,2.713824,52.490398
2005/4/8,13666.71973,71.032578,8.465279,29.074142,46.003799,2.740084,52.745213
2005/4/11,13659.92969,71.032578,8.602928,29.278851,45.841824,2.731332,53.000015
2005/4/12,13658.04981,71.320183,8.43087,29.176525,46.003799,2.740084,53.000015
2005/4/13,13799.62012,71.895348,8.499696,29.483631,46.975712,2.748838,53.000015
2005/4/14,13772.40039,71.607742,8.465279,29.688404,46.975712,2.731332,53.254833
2005/4/15,13638.75,71.320183,8.396459,29.483631,46.813736,2.705071,52.745213
2005/4/18,13355.23047,70.169861,8.189986,28.97175,46.165791,2.764177,51.980782
2005/4/19,13444.08984,70.74501,8.258811,28.97175,46.327785,2.791731,52.235603
2005/4/20,13501.62988,71.032578,8.293222,28.869371,46.327785,2.791731,52.745213
2005/4/21,13597.30957,71.320183,8.43087,29.074142,46.813736,2.856014,52.490398
2005/4/22,13693.54981,71.320183,8.465279,29.483631,47.137695,2.846831,53.254833
2005/4/25,13750.23047,71.607742,8.499696,29.58602,47.299683,2.846831,53.254833
2005/4/26,13859.58008,71.895348,8.568517,29.89311,48.109619,2.874378,53.76442
2005/4/27,13839.63965,71.895348,8.534104,29.995501,48.271599,2.883561,54.01923
2005/4/28,13909.41992,71.895348,8.568517,29.995501,48.271599,2.911114,54.274071
2005/4/29,13908.96973,71.895348,8.534104,29.995501,48.271599,2.92948,54.274071
2005/5/3,13893.98047,71.607742,8.534104,29.995501,48.271599,2.947844,54.01923
2005/5/4,13945.04981,72.470467,8.568517,30.097887,48.595581,2.957032,54.01923
2005/5/5,14061.7002,72.758087,8.774988,30.200272,48.919525,2.98458,54.274071
2005/5/6,14033.95996,72.758087,8.706161,30.302595,49.081524,2.957032,54.274071
2005/5/9,14085.08984,73.045639,8.843812,30.404985,49.243515,2.966215,54.01923
2005/5/10,14018.37988,72.758087,9.050281,30.609797,48.919525,2.993762,54.01923
2005/5/11,13939.79981,72.470467,9.050281,30.189047,48.757553,2.98458,53.509624
2005/5/12,13968.28027,72.182915,9.222339,30.39945,49.081524,3.002944,53.509624
2005/5/13,13866.80957,71.895348,9.187927,30.189047,48.757553,2.975397,53.509624
2005/5/17,13667.03027,71.607742,9.119105,29.873507,48.271599,2.911114,53.254833
2005/5/18,13627.00977,71.368576,9.050281,29.663105,47.785645,2.883561,53.254833
2005/5/19,13698.92969,71.658676,9.084692,29.557961,47.299683,2.901932,53.76442
2005/5/20,13717.41992,71.94883,9.015871,29.452765,47.62365,2.892749,53.76442
2005/5/23,13699.12988,71.94883,9.119105,29.452765,47.299683,2.911114,53.509624
2005/5/24,13719.32031,71.658676,9.187927,29.557961,47.62365,2.92948,53.76442
2005/5/25,13562.05957,71.368576,8.981458,29.137165,46.975712,2.883561,53.509624
2005/5/26,13569.99023,71.658676,9.119105,29.137165,47.137695,2.874378,53.303638
2005/5/27,13714.78027,71.658676,9.532047,29.452765,47.62365,2.874378,53.818649
2005/5/30,13845.09961,72.238922,9.600868,30.083841,48.109619,2.892749,54.076134
2005/5/31,13867.07031,71.94883,9.876162,29.978703,48.109619,2.883561,53.818649
2005/6/1,13873.07031,71.94883,9.772928,30.189047,48.43359,2.892749,53.561131
2005/6/2,13814.58008,71.94883,9.600868,29.873507,47.947628,2.901932,53.561131
2005/6/3,13818.4502,71.94883,9.600868,29.978703,47.785645,2.892749,53.818649
2005/6/6,13860.54981,71.94883,9.704104,30.083841,48.109619,2.901932,54.076134
2005/6/7,13837.29004,71.94883,9.669692,29.978703,47.62365,2.892749,54.076134
2005/6/8,13898.54981,72.238922,9.704104,30.29425,48.109619,2.892749,54.076134
2005/6/9,13898.30957,72.238922,10.013809,30.189047,48.109619,2.901932,54.333622
2005/6/10,13934.75977,72.52906,9.876162,30.29425,48.109619,2.911114,54.333622
2005/6/13,13952.01953,72.238922,9.944984,30.714991,47.947628,2.911114,54.333622
2005/6/14,13904.80957,71.94883,9.84175,30.609797,47.947628,2.920296,54.333622
2005/6/15,13914.29981,72.238922,9.772928,30.50465,47.785645,2.911114,54.076134
2005/6/16,13833.53027,71.94883,9.738514,30.29425,47.62365,2.892749,54.076134
2005/6/17,13912.03027,72.238922,9.738514,30.609797,47.947628,2.901932,54.333622
2005/6/20,13945.76953,72.52906,9.704104,30.714991,47.947628,2.920296,54.076134
2005/6/21,13979.34961,72.238922,9.910574,31.03059,47.785645,2.920296,54.333622
2005/6/22,14161.01953,73.399406,10.04822,31.45134,48.595581,2.938662,54.848671
2005/6/23,14190.44043,73.689491,9.944984,31.556532,48.757553,2.901932,55.106144
2005/6/24,14230.29004,73.689491,10.013809,31.87207,49.081524,2.911114,54.848671
2005/6/27,14176.04004,73.109253,9.979397,32.187622,49.405495,2.892749,54.591145
2005/6/28,14287.44043,73.689491,10.04822,32.08247,49.729469,2.911114,54.591145
2005/6/29,14277.28027,73.399406,10.082632,31.87207,49.729469,2.920296,54.848671
2005/6/30,14201.05957,73.399406,10.323515,31.76688,49.729469,2.911114,54.591145
2005/7/4,14177.87012,72.006836,10.323515,31.76688,49.599873,2.920296,54.436638
2005/7/5,14124.79981,71.94883,10.151456,31.472357,49.243515,2.911114,54.333622
2005/7/6,14149.92969,72.180908,10.220277,31.535458,49.211102,2.911114,54.282143
2005/7/7,14030.80957,71.658676,10.117044,31.34613,48.725155,2.883561,54.076134
2005/7/8,13964.46973,71.368576,10.220277,31.156813,48.627972,2.883561,54.024654
2005/7/11,14157.24023,72.06488,10.117044,31.640661,49.113934,2.920296,54.282143
2005/7/12,14146.9502,72.122887,10.117044,31.851067,49.113934,2.901932,54.127651
2005/7/13,14307.29981,72.645088,10.254691,33.050182,49.988647,2.911114,54.024654
2005/7/14,14491.54004,72.99324,10.357926,33.975849,51.090149,2.920296,54.385159
2005/7/15,14504.29004,73.051262,10.323515,34.712132,51.057743,2.966215,54.591145
2005/7/18,14567,73.051262,10.461163,34.985641,52.126839,2.975397,54.642647
2005/7/19,14567.74023,72.52906,10.667631,34.62801,51.770481,2.957032,54.642647
2005/7/20,14602.7002,72.81916,10.702044,35.006729,51.835278,2.966215,54.797169
2005/7/21,14620.13965,72.877182,10.90851,34.585926,51.381729,2.957032,54.797169
2005/7/22,14786.45996,73.457413,11.114984,35.511589,52.450825,2.938662,55.209164
2005/7/25,14794.03027,73.63147,11.114984,35.28017,52.094437,2.966215,55.31216
2005/7/26,14769.92969,73.863556,11.080574,35.006729,51.835278,2.966215,55.260658
2005/7/27,14801.86035,73.689491,11.080574,35.111866,51.964851,2.966215,55.363674
2005/7/28,14813.32031,73.283363,11.149395,35.364357,51.738098,2.98458,55.31216
2005/7/29,14880.98047,73.341377,11.080574,35.28017,51.997261,2.975397,55.363674
2005/8/1,14978.87988,73.80555,11.080574,35.574699,52.288834,2.98458,55.518177
2005/8/2,15137.08008,74.559868,11.287043,36.311043,53.033962,2.98458,55.569668
2005/8/3,15118.5,74.153702,11.149395,36.584492,52.904373,2.966215,55.31216
2005/8/4,15111.54004,74.211731,11.114984,36.7528,52.839592,2.975397,55.363674
2005/8/5,15051.32031,73.979637,11.080574,36.395164,52.677605,2.98458,55.209164
2005/8/8,15108.94043,74.211731,11.080574,36.647602,52.548012,2.957032,55.209164
2005/8/9,15047.83984,74.037651,11.080574,36.037529,51.997261,2.957032,55.209164
2005/8/10,15346.41016,74.385803,11.114984,36.858002,52.35363,2.975397,55.466663
2005/8/11,15445.2002,74.849976,11.114984,36.668674,52.871979,2.957032,55.518177
2005/8/12,15450.9502,74.966019,11.114984,36.584492,52.515617,2.938662,55.466663
2005/8/15,15466.05957,74.90799,11.04616,36.43726,52.645199,2.966215,55.415165
2005/8/16,15443.62012,74.791931,11.080574,36.542458,52.548012,2.957032,55.260658
2005/8/17,15449.58008,74.959213,11.011746,37.299824,53.260738,2.938662,55.363674
2005/8/18,15148.08984,74.081444,10.977335,36.142731,52.677605,2.920296,55.260658
2005/8/19,15038.61035,73.788857,10.874101,35.595703,52.126839,2.901932,55.209164
2005/8/22,15218.62988,74.256996,10.90851,35.764023,52.288834,2.911114,55.261189
2005/8/23,14973.88965,73.730339,10.805279,34.564907,51.31691,2.901932,54.844917
2005/8/24,14873.84961,73.26223,10.867776,34.123085,50.766159,2.901932,54.792877
2005/8/25,14889.09961,73.086662,10.867776,34.16518,50.668991,2.883561,54.584774
2005/8/26,14982.88965,73.145203,10.902499,35.238075,51.122543,2.892749,55.001026
2005/8/29,14836.96973,72.735565,10.763612,34.901516,50.733776,2.865197,54.584774
2005/8/30,14922.21973,72.91114,10.971939,35.090847,50.928165,2.883561,54.532696
2005/8/31,14903.54981,72.79409,10.937218,35.469498,50.96056,2.865197,54.688801
2005/9/1,15143.75,73.26223,11.041382,36.395164,52.029659,2.892749,54.896942
2005/9/2,15221.88965,73.730339,11.076104,36.7528,53.228348,2.883561,54.844917
2005/9/5,15227.83008,73.905907,11.076104,36.458275,53.357948,2.892749,54.844917
2005/9/6,15160.78027,73.730339,11.110825,36.142731,53.455128,2.892749,54.792877
2005/9/7,15224.57031,74.081444,11.076104,35.806107,53.357948,2.911114,54.844917
2005/9/8,15166.16992,74.315521,11.076104,35.658878,53.293125,2.947844,54.792877
2005/9/9,15165.76953,74.139969,10.971939,36.100639,53.455128,2.957032,54.688801
2005/9/12,15199.79004,74.022942,10.902499,36.142731,53.6819,2.947844,54.740849
2005/9/13,15070.55957,73.788857,10.798335,35.658878,53.066372,2.975397,54.428642
2005/9/14,15086.62012,74.022942,10.833055,35.890297,53.325535,2.975397,54.480659
2005/9/15,15041.01953,73.730339,10.833055,35.427464,52.936775,2.957032,54.324581
2005/9/16,14983.2002,73.671837,10.902499,34.88044,51.900059,2.947844,54.324581
2005/9/20,15241.86035,73.788857,11.00666,35.595703,52.612797,2.975397,54.324581
2005/9/21,15223.62012,73.613335,10.971939,35.637806,52.450825,2.975397,54.272545
2005/9/22,15179.9502,73.26223,10.902499,35.974426,52.159237,2.938662,54.116425
2005/9/23,15143.96973,73.145203,10.867776,35.932331,52.807194,2.938662,54.01236
2005/9/26,15274.30957,73.437775,10.902499,36.353134,52.871979,2.947844,54.0644
2005/9/27,15189.87988,73.379265,10.902499,35.974426,52.029659,2.938662,54.01236
2005/9/28,15221.45996,73.379265,10.937218,36.332062,51.867676,2.938662,54.0644
2005/9/29,15431.25,73.730339,11.21499,36.7528,52.126839,2.957032,54.324581
2005/9/30,15428.51953,73.905907,11.21499,36.858002,51.997261,2.938662,54.220509
2005/10/3,15394.38965,73.730339,11.076104,36.77388,52.126839,2.947844,54.532696
2005/10/4,15382.20996,73.613335,11.110825,36.895676,52.256428,3.046892,54.272545
2005/10/5,15161.03027,73.203705,10.971939,36.32386,51.608501,3.028086,53.960323
2005/10/6,14839.29981,72.442978,10.798335,35.476612,50.02103,3.009274,53.439976
2005/10/7,14847.79004,72.325951,10.728889,35.413082,50.183022,3.018677,53.335911
2005/10/10,14898.76953,72.38446,10.763612,35.370766,49.761875,3.03749,53.387943
2005/10/12,14575.01953,71.506721,10.65945,34.354069,48.627972,2.990468,52.711487
2005/10/13,14621.83008,71.506721,10.590006,34.481201,48.757553,2.999872,52.711487
2005/10/14,14485.87988,71.272652,10.555287,34.036392,48.660366,2.999872,52.555363
2005/10/17,14541.34961,71.389717,10.48584,34.375286,48.595581,2.990468,52.60741
2005/10/18,14597.40039,71.155647,10.48584,34.777714,48.627972,3.028086,52.659454
2005/10/19,14372.75977,70.219406,10.312235,34.502369,47.915222,2.990468,52.035007
2005/10/20,14408.94043,70.511978,10.173348,34.544731,48.206814,3.009274,52.347229
2005/10/21,14487.84961,70.746025,10.381678,34.862411,48.595581,2.999872,52.295185
2005/10/24,14402.34961,70.628998,10.242794,34.650593,48.174416,2.981064,52.191132
2005/10/25,14424.87988,70.746025,10.208072,34.587055,48.077206,2.990468,52.295185
2005/10/26,14458.13965,71.097122,10.312235,34.608273,47.915222,2.990468,52.347229
2005/10/27,14381.05957,71.097122,10.312235,34.16346,47.62365,2.990468,52.191132
2005/10/28,14215.83008,70.570473,10.138629,33.697495,46.975712,2.981064,52.009003
2005/10/31,14386.37012,70.980087,10.173348,34.18462,47.558868,2.999872,52.295185
2005/11/1,14572.25977,71.448219,10.277515,34.841259,48.271599,3.03749,52.711487
2005/11/2,14597.48047,71.506721,10.242794,34.841259,48.43359,3.03749,52.711487
2005/11/3,14601.58984,71.623772,10.208072,34.629429,48.304001,3.03749,52.919613
2005/11/4,14585.79004,71.799316,10.346956,34.036392,48.044815,3.009274,52.919613
2005/11/7,14365.79004,71.331192,10.208072,32.850315,47.332073,3.018677,52.659454
2005/11/8,14403.2002,71.623772,10.277515,32.871471,46.975712,3.065698,52.659454
2005/11/9,14597.54981,72.208931,10.381678,33.33744,47.461678,3.103317,53.075714
2005/11/10,14633.33008,72.325951,10.416399,33.358597,47.62365,3.150337,53.127754
2005/11/11,14740.59961,72.91114,10.451121,33.549267,48.077206,3.178547,53.544048
2005/11/14,14629.49023,72.852615,10.416399,33.189209,47.591263,3.150337,53.335911
2005/11/15,14627.41016,72.79409,10.346956,33.189209,47.429276,3.122123,53.335911
2005/11/16,14650.54004,72.91114,10.416399,32.892685,47.267292,3.103317,53.335911
2005/11/17,14787.98047,73.028137,10.728889,33.189209,47.785645,3.169144,53.439976
2005/11/18,14883.32031,73.26223,10.937218,33.506886,48.563164,3.169144,53.648102
2005/11/21,14885.57031,73.613335,10.798335,33.40097,48.660366,3.131526,53.752178
2005/11/22,14885.65039,73.554787,10.833055,33.443348,48.401192,3.131526,53.700142
2005/11/23,15062.34961,74.077248,10.937218,34.396446,49.502689,3.131526,53.908287
2005/11/24,15084.38965,74.195274,10.798335,34.714184,49.923843,3.150337,53.908287
2005/11/25,15081.46973,73.959175,10.867776,34.862411,49.956249,3.131526,53.856277
2005/11/28,15100,74.018204,10.867776,35.158936,49.794262,3.131526,53.856277
2005/11/29,15028.75977,73.841133,10.937218,34.925945,49.397758,3.122123,53.700142
2005/11/30,14937.13965,73.486984,10.798335,34.18462,48.802998,3.075101,53.387943
2005/12/1,15068.03027,73.723091,10.798335,34.587055,49.265591,3.084509,53.439976
2005/12/2,15200.37988,74.136261,10.902499,34.523514,49.463829,3.131526,53.648102
2005/12/5,15158.82031,74.018204,10.763612,34.396446,49.397758,3.103317,53.596088
2005/12/6,14990.61035,73.427948,10.694169,34.20583,49.03429,3.103317,53.439976
2005/12/7,15134.9502,73.841133,10.763612,34.354069,49.133423,3.140928,53.700142
2005/12/8,14879.16016,73.191849,10.624728,33.612789,48.670837,3.093913,53.231831
2005/12/9,14910.50977,73.250877,10.65945,33.59164,48.802998,3.122123,53.283848
2005/12/12,14984.40039,73.605019,10.694169,33.86694,49.232548,3.122123,53.439976
2005/12/13,14942.62012,73.605019,10.65945,34.036392,49.232548,3.122123,53.387943
2005/12/14,14976.25977,74.077248,10.65945,34.16346,49.364719,3.122123,53.335911
2005/12/15,15059.01953,74.313347,10.624728,34.18462,49.596016,3.140928,53.648102
2005/12/16,15029.80957,74.136261,10.694169,33.930473,49.629051,3.131526,53.648102
2005/12/19,15182.88965,74.608482,10.728889,34.396446,49.893372,3.169144,53.858482
2005/12/20,15169.16992,74.37236,10.798335,34.226994,50.091652,3.169144,53.858482
2005/12/21,15221.41992,74.549431,10.867776,34.290531,50.355972,3.18795,53.911087
2005/12/22,15182.53027,74.254326,10.798335,34.290531,50.289886,3.178547,53.858482
2005/12/23,15183.58008,74.018204,10.833055,34.290531,50.521168,3.18795,53.805893
2005/12/28,15101.54004,74.018204,10.798335,34.18462,50.389019,3.150337,53.805893
2005/12/29,15045.58984,73.782135,10.867776,34.057541,50.322926,3.159741,53.700684
2005/12/30,14876.42969,73.427948,10.624728,33.739876,50.058594,3.103317,53.279938
2006/1/3,14944.76953,73.664032,10.555287,33.803406,49.893372,3.131526,53.279938
2006/1/4,15200.05957,74.667488,10.624728,34.883575,51.314194,3.23497,53.753315
